ID Loja,Data,count
Salvador Shopping,2019-11-23,19
Salvador Shopping,2019-11-24,19
Shopping Recife,2019-10-21,19
Shopping Recife,2019-10-28,19
Shopping Recife,2019-11-08,19
Center Shopping Uberlândia,2019-11-18,19
Norte Shopping,2019-09-18,19
Norte Shopping,2019-10-19,19
Norte Shopping,2019-01-22,19
Norte Shopping,2019-04-15,19
Shopping SP Market,2019-08-03,19
Bourbon Shopping SP,2019-03-24,19
Shopping SP Market,2019-01-23,19
Shopping SP Market,2019-02-10,19
Shopping SP Market,2019-02-28,19
Shopping SP Market,2019-03-12,19
Iguatemi Esplanada,2019-04-05,19
Iguatemi Esplanada,2019-06-04,19
Iguatemi Esplanada,2019-06-20,19
Iguatemi Esplanada,2019-08-15,19
Iguatemi Esplanada,2019-11-12,19
Shopping União de Osasco,2019-06-10,19
Shopping União de Osasco,2019-09-03,19
Shopping União de Osasco,2019-09-14,19
Shopping União de Osasco,2019-10-22,19
Shopping União de Osasco,2019-11-09,19
Shopping União de Osasco,2019-11-21,19
Rio Mar Recife,2019-05-30,19
Rio Mar Recife,2019-08-11,19
Salvador Shopping,2019-04-08,19
Salvador Shopping,2019-04-16,19
Salvador Shopping,2019-04-20,19
Salvador Shopping,2019-05-23,19
Shopping SP Market,2019-10-24,19
Shopping União de Osasco,2019-01-03,19
Shopping União de Osasco,2019-01-05,19
Bourbon Shopping SP,2019-03-09,19
Iguatemi Campinas,2019-01-25,19
Iguatemi Campinas,2019-01-28,19
Bourbon Shopping SP,2019-01-09,19
Shopping Vila Velha,2019-11-17,19
Shopping Vila Velha,2019-11-06,19
Iguatemi Campinas,2019-03-31,19
Bourbon Shopping SP,2019-02-01,19
Shopping Vila Velha,2019-08-29,19
Shopping Vila Velha,2019-10-05,19
Rio Mar Shopping Fortaleza,2019-02-25,19
Rio Mar Shopping Fortaleza,2019-03-16,19
Shopping Vila Velha,2019-10-10,19
Shopping Vila Velha,2019-10-25,19
Iguatemi Campinas,2019-05-27,19
Bourbon Shopping SP,2019-01-05,19
Shopping Vila Velha,2019-11-05,18
Shopping Vila Velha,2019-11-19,18
Shopping Vila Velha,2019-11-14,18
Palladium Shopping Curitiba,2019-06-02,18
Palladium Shopping Curitiba,2019-05-26,18
Palladium Shopping Curitiba,2019-05-22,18
Palladium Shopping Curitiba,2019-06-05,18
Palladium Shopping Curitiba,2019-06-25,18
Palladium Shopping Curitiba,2019-06-24,18
Shopping SP Market,2019-10-02,18
Bourbon Shopping SP,2019-04-01,18
Shopping SP Market,2019-10-27,18
Palladium Shopping Curitiba,2019-08-13,18
Palladium Shopping Curitiba,2019-10-21,18
Center Shopping Uberlândia,2019-08-24,18
Palladium Shopping Curitiba,2019-02-14,18
Palladium Shopping Curitiba,2019-11-30,18
Parque Dom Pedro Shopping,2019-02-18,18
Parque Dom Pedro Shopping,2019-04-25,18
Center Shopping Uberlândia,2019-09-23,18
Center Shopping Uberlândia,2019-09-22,18
Shopping SP Market,2019-07-05,18
Bourbon Shopping SP,2019-04-11,18
Shopping SP Market,2019-07-28,18
Shopping SP Market,2019-09-03,18
Shopping Vila Velha,2019-06-15,18
Parque Dom Pedro Shopping,2019-06-22,18
Novo Shopping Ribeirão Preto,2019-11-14,18
Novo Shopping Ribeirão Preto,2019-11-13,18
Parque Dom Pedro Shopping,2019-07-15,18
Parque Dom Pedro Shopping,2019-08-01,18
Parque Dom Pedro Shopping,2019-09-16,18
Parque Dom Pedro Shopping,2019-09-26,18
Parque Dom Pedro Shopping,2019-10-22,18
Passei das Águas Shopping,2019-01-13,18
Novo Shopping Ribeirão Preto,2019-09-30,18
Passei das Águas Shopping,2019-01-04,18
Shopping SP Market,2019-03-27,18
Shopping SP Market,2019-05-14,18
Shopping SP Market,2019-06-25,18
Iguatemi Campinas,2019-05-01,18
Passei das Águas Shopping,2019-01-21,18
Passei das Águas Shopping,2019-02-18,18
Passei das Águas Shopping,2019-02-28,18
Passei das Águas Shopping,2019-02-24,18
Passei das Águas Shopping,2019-03-26,18
Passei das Águas Shopping,2019-04-10,18
Passei das Águas Shopping,2019-03-30,18
Passei das Águas Shopping,2019-03-28,18
Passei das Águas Shopping,2019-05-15,18
Novo Shopping Ribeirão Preto,2019-09-25,18
Passei das Águas Shopping,2019-05-16,18
Shopping Vila Velha,2019-05-16,18
Shopping SP Market,2019-02-23,18
Shopping SP Market,2019-03-05,18
Passei das Águas Shopping,2019-08-09,18
Passei das Águas Shopping,2019-09-09,18
Passei das Águas Shopping,2019-09-14,18
Novo Shopping Ribeirão Preto,2019-07-25,18
Passei das Águas Shopping,2019-11-05,18
Passei das Águas Shopping,2019-11-03,18
Passei das Águas Shopping,2019-11-27,18
Ribeirão Shopping,2019-01-14,18
Shopping Vila Velha,2019-04-22,18
Shopping Vila Velha,2019-04-11,18
Center Shopping Uberlândia,2019-07-01,18
Center Shopping Uberlândia,2019-06-26,18
Ribeirão Shopping,2019-04-01,18
Novo Shopping Ribeirão Preto,2019-06-17,18
Shopping Recife,2019-11-17,18
Bourbon Shopping SP,2019-04-27,18
Ribeirão Shopping,2019-05-17,18
Ribeirão Shopping,2019-07-09,18
Shopping Vila Velha,2019-04-05,18
Novo Shopping Ribeirão Preto,2019-05-16,18
Ribeirão Shopping,2019-08-17,18
Ribeirão Shopping,2019-10-15,18
Novo Shopping Ribeirão Preto,2019-04-25,18
Novo Shopping Ribeirão Preto,2019-04-23,18
Ribeirão Shopping,2019-10-10,18
Ribeirão Shopping,2019-11-22,18
Rio Mar Recife,2019-02-28,18
Rio Mar Recife,2019-03-14,18
Center Shopping Uberlândia,2019-05-18,18
Rio Mar Recife,2019-04-04,18
Rio Mar Recife,2019-03-30,18
Novo Shopping Ribeirão Preto,2019-03-20,18
Shopping Recife,2019-07-13,18
Shopping Recife,2019-07-28,18
Shopping Recife,2019-10-22,18
Iguatemi Campinas,2019-07-14,18
Rio Mar Recife,2019-07-12,18
Shopping Vila Velha,2019-02-26,18
Shopping Vila Velha,2019-08-03,18
Rio Mar Recife,2019-07-20,18
Rio Mar Recife,2019-10-09,18
Rio Mar Recife,2019-10-29,18
Rio Mar Recife,2019-11-24,18
Rio Mar Shopping Fortaleza,2019-01-22,18
Rio Mar Shopping Fortaleza,2019-01-18,18
Shopping União de Osasco,2019-03-20,18
Shopping Recife,2019-06-22,18
Rio Mar Shopping Fortaleza,2019-02-16,18
Rio Mar Shopping Fortaleza,2019-02-14,18
Rio Mar Shopping Fortaleza,2019-04-05,18
Rio Mar Shopping Fortaleza,2019-03-31,18
Rio Mar Shopping Fortaleza,2019-04-26,18
Center Shopping Uberlândia,2019-04-06,18
Rio Mar Shopping Fortaleza,2019-06-12,18
Rio Mar Shopping Fortaleza,2019-07-02,18
Norte Shopping,2019-11-19,18
Norte Shopping,2019-11-18,18
Bourbon Shopping SP,2019-02-23,18
Norte Shopping,2019-10-31,18
Rio Mar Shopping Fortaleza,2019-09-25,18
Rio Mar Shopping Fortaleza,2019-10-23,18
Salvador Shopping,2019-01-09,18
Norte Shopping,2019-11-07,18
Shopping Recife,2019-02-21,18
Shopping Recife,2019-04-05,18
Shopping Recife,2019-04-10,18
Shopping Recife,2019-04-27,18
Shopping Recife,2019-05-22,18
Salvador Shopping,2019-02-10,18
Salvador Shopping,2019-05-03,18
Salvador Shopping,2019-06-12,18
Center Shopping Uberlândia,2019-11-21,18
Center Shopping Uberlândia,2019-03-06,18
Salvador Shopping,2019-08-20,18
Salvador Shopping,2019-09-13,18
Salvador Shopping,2019-09-25,18
Norte Shopping,2019-08-18,18
Norte Shopping,2019-08-13,18
Salvador Shopping,2019-09-24,18
Iguatemi Campinas,2019-08-02,18
Shopping Vila Velha,2019-10-24,18
Shopping Vila Velha,2019-10-14,18
Shopping Recife,2019-02-25,18
Salvador Shopping,2019-11-05,18
Salvador Shopping,2019-11-19,18
Salvador Shopping,2019-11-14,18
Salvador Shopping,2019-11-30,18
Shopping Barra,2019-02-16,18
Shopping Barra,2019-03-06,18
Norte Shopping,2019-07-21,18
Shopping Barra,2019-04-08,18
Shopping Barra,2019-03-26,18
Shopping Vila Velha,2019-08-20,18
Shopping Morumbi,2019-09-04,18
Shopping União de Osasco,2019-11-17,18
Norte Shopping,2019-06-06,18
Center Shopping Uberlândia,2019-02-01,18
Shopping Barra,2019-10-05,18
Shopping Barra,2019-09-28,18
Shopping Barra,2019-10-08,18
Shopping Center Interlagos,2019-01-14,18
Shopping Center Interlagos,2019-03-20,18
Shopping Center Interlagos,2019-05-12,18
Shopping Center Interlagos,2019-05-30,18
Shopping Center Interlagos,2019-07-10,18
Norte Shopping,2019-03-30,18
Shopping Center Interlagos,2019-07-26,18
Shopping Center Interlagos,2019-07-19,18
Shopping Center Interlagos,2019-10-03,18
Norte Shopping,2019-02-26,18
Norte Shopping,2019-02-20,18
Shopping Morumbi,2019-07-30,18
Shopping Morumbi,2019-08-15,18
Shopping União de Osasco,2019-09-26,18
Shopping União de Osasco,2019-09-22,18
Shopping União de Osasco,2019-09-17,18
Shopping Center Leste Aricanduva,2019-02-17,18
Shopping Center Leste Aricanduva,2019-03-15,18
Shopping Center Leste Aricanduva,2019-03-21,18
Shopping Center Leste Aricanduva,2019-05-02,18
Shopping Center Leste Aricanduva,2019-06-13,18
Iguatemi Esplanada,2019-11-23,18
Shopping União de Osasco,2019-09-05,18
Shopping União de Osasco,2019-09-01,18
Shopping Center Leste Aricanduva,2019-08-05,18
Shopping Center Leste Aricanduva,2019-08-03,18
Shopping Center Leste Aricanduva,2019-08-24,18
Shopping Morumbi,2019-05-24,18
Bourbon Shopping SP,2019-06-09,18
Iguatemi Campinas,2019-09-23,18
Iguatemi Campinas,2019-09-12,18
Shopping Morumbi,2019-07-16,18
Shopping Center Leste Aricanduva,2019-10-25,18
Shopping Eldorado,2019-01-26,18
Iguatemi Esplanada,2019-09-05,18
Iguatemi Esplanada,2019-08-22,18
Shopping Eldorado,2019-08-03,18
Iguatemi Esplanada,2019-08-06,18
Bourbon Shopping SP,2019-09-18,18
Shopping Eldorado,2019-10-26,18
Shopping Eldorado,2019-10-22,18
Shopping Ibirapuera,2019-01-07,18
Shopping Morumbi,2019-04-18,18
Shopping Morumbi,2019-04-15,18
Shopping Morumbi,2019-04-11,18
Shopping Ibirapuera,2019-02-07,18
Shopping Ibirapuera,2019-06-01,18
Shopping Ibirapuera,2019-07-22,18
Shopping Ibirapuera,2019-07-15,18
Shopping Ibirapuera,2019-09-02,18
Shopping União de Osasco,2019-07-20,18
Shopping União de Osasco,2019-07-12,18
Shopping Ibirapuera,2019-10-07,18
Shopping Iguatemi Fortaleza,2019-02-14,18
Bourbon Shopping SP,2019-08-04,18
Shopping Iguatemi Fortaleza,2019-04-07,18
Iguatemi Campinas,2019-02-06,18
Bourbon Shopping SP,2019-08-16,18
Shopping Midway Mall,2019-10-31,18
Shopping Morumbi,2019-01-11,18
Shopping Iguatemi Fortaleza,2019-05-16,18
Shopping Iguatemi Fortaleza,2019-05-30,18
Iguatemi Esplanada,2019-03-24,18
Shopping Iguatemi Fortaleza,2019-07-02,18
Shopping Iguatemi Fortaleza,2019-06-28,18
Shopping Iguatemi Fortaleza,2019-08-10,18
Shopping União de Osasco,2019-06-20,18
Shopping Iguatemi Fortaleza,2019-10-22,18
Shopping Midway Mall,2019-02-17,18
Shopping Midway Mall,2019-02-28,18
Iguatemi Esplanada,2019-02-04,18
Shopping Midway Mall,2019-03-08,18
Shopping Midway Mall,2019-04-06,18
Shopping Midway Mall,2019-04-27,18
Shopping Midway Mall,2019-04-23,18
Shopping Midway Mall,2019-04-30,18
Iguatemi Esplanada,2019-02-08,18
Bourbon Shopping SP,2019-03-20,18
Shopping Midway Mall,2019-10-11,18
Shopping Midway Mall,2019-10-04,18
Iguatemi Campinas,2019-11-15,18
Iguatemi Campinas,2019-11-14,18
Shopping Midway Mall,2019-06-24,18
Bourbon Shopping SP,2019-07-13,18
Shopping Midway Mall,2019-07-30,18
Shopping Vila Velha,2019-07-06,18
Center Shopping Uberlândia,2019-09-09,18
Shopping SP Market,2019-10-26,18
Shopping União de Osasco,2019-01-08,18
Shopping União de Osasco,2019-01-30,18
Shopping Vila Velha,2019-11-26,18
Shopping Vila Velha,2019-11-30,17
Shopping SP Market,2019-11-12,17
Shopping SP Market,2019-11-17,17
Shopping Vila Velha,2019-11-12,17
Norte Shopping,2019-10-27,17
Salvador Shopping,2019-01-18,17
Shopping Recife,2019-05-27,17
Iguatemi Campinas,2019-07-16,17
Shopping Recife,2019-05-06,17
Shopping Recife,2019-04-06,17
Shopping Recife,2019-03-19,17
Palladium Shopping Curitiba,2019-04-18,17
Shopping Vila Velha,2019-07-15,17
Shopping Midway Mall,2019-09-03,17
Norte Shopping,2019-09-24,17
Shopping Vila Velha,2019-01-24,17
Center Shopping Uberlândia,2019-03-16,17
Center Shopping Uberlândia,2019-03-22,17
Salvador Shopping,2019-02-04,17
Norte Shopping,2019-11-02,17
Rio Mar Shopping Fortaleza,2019-09-06,17
Shopping Midway Mall,2019-05-29,17
Shopping Midway Mall,2019-04-25,17
Iguatemi Esplanada,2019-02-24,17
Iguatemi Esplanada,2019-01-29,17
Iguatemi Esplanada,2019-01-30,17
Shopping Midway Mall,2019-03-17,17
Palladium Shopping Curitiba,2019-10-19,17
Palladium Shopping Curitiba,2019-03-01,17
Bourbon Shopping SP,2019-02-28,17
Bourbon Shopping SP,2019-03-03,17
Rio Mar Shopping Fortaleza,2019-08-17,17
Rio Mar Shopping Fortaleza,2019-08-29,17
Rio Mar Shopping Fortaleza,2019-07-18,17
Center Shopping Uberlândia,2019-03-02,17
Salvador Shopping,2019-05-21,17
Salvador Shopping,2019-04-19,17
Palladium Shopping Curitiba,2019-10-24,17
Palladium Shopping Curitiba,2019-10-28,17
Palladium Shopping Curitiba,2019-10-29,17
Shopping Midway Mall,2019-03-02,17
Shopping Midway Mall,2019-02-09,17
Iguatemi Esplanada,2019-02-17,17
Shopping União de Osasco,2019-05-22,17
Salvador Shopping,2019-09-09,17
Salvador Shopping,2019-08-25,17
Norte Shopping,2019-09-10,17
Salvador Shopping,2019-08-14,17
Rio Mar Shopping Fortaleza,2019-07-20,17
Rio Mar Shopping Fortaleza,2019-05-31,17
Rio Mar Shopping Fortaleza,2019-04-21,17
Rio Mar Shopping Fortaleza,2019-03-23,17
Shopping Recife,2019-02-26,17
Shopping União de Osasco,2019-03-25,17
Norte Shopping,2019-08-21,17
Salvador Shopping,2019-10-01,17
Salvador Shopping,2019-10-04,17
Shopping Barra,2019-01-21,17
Palladium Shopping Curitiba,2019-01-29,17
Novo Shopping Ribeirão Preto,2019-11-25,17
Shopping Iguatemi Fortaleza,2019-09-22,17
Shopping Iguatemi Fortaleza,2019-09-27,17
Iguatemi Esplanada,2019-03-31,17
Shopping Iguatemi Fortaleza,2019-07-20,17
Parque Dom Pedro Shopping,2019-01-03,17
Shopping Vila Velha,2019-06-29,17
Shopping Vila Velha,2019-07-05,17
Shopping Barra,2019-01-05,17
Norte Shopping,2019-08-01,17
Salvador Shopping,2019-11-21,17
Salvador Shopping,2019-10-09,17
Novo Shopping Ribeirão Preto,2019-01-19,17
Novo Shopping Ribeirão Preto,2019-01-21,17
Center Shopping Uberlândia,2019-04-21,17
Parque Dom Pedro Shopping,2019-05-14,17
Shopping Iguatemi Fortaleza,2019-06-25,17
Shopping Iguatemi Fortaleza,2019-06-18,17
Parque Dom Pedro Shopping,2019-04-08,17
Parque Dom Pedro Shopping,2019-03-15,17
Iguatemi Campinas,2019-07-04,17
Shopping Barra,2019-04-02,17
Norte Shopping,2019-07-16,17
Norte Shopping,2019-07-22,17
Shopping Barra,2019-02-09,17
Shopping Recife,2019-05-14,17
Novo Shopping Ribeirão Preto,2019-02-20,17
Rio Mar Shopping Fortaleza,2019-01-30,17
Shopping Morumbi,2019-09-02,17
Shopping Morumbi,2019-09-09,17
Shopping União de Osasco,2019-11-23,17
Center Shopping Uberlândia,2019-02-12,17
Shopping Vila Velha,2019-02-15,17
Shopping Morumbi,2019-01-15,17
Shopping Midway Mall,2019-11-28,17
Shopping Midway Mall,2019-10-15,17
Shopping SP Market,2019-09-11,17
Shopping SP Market,2019-08-27,17
Bourbon Shopping SP,2019-04-15,17
Center Shopping Uberlândia,2019-09-29,17
Rio Mar Recife,2019-11-11,17
Rio Mar Recife,2019-09-28,17
Norte Shopping,2019-07-06,17
Shopping Barra,2019-06-28,17
Shopping Barra,2019-07-02,17
Shopping Barra,2019-06-12,17
Shopping União de Osasco,2019-11-10,17
Rio Mar Recife,2019-09-01,17
Rio Mar Recife,2019-08-13,17
Parque Dom Pedro Shopping,2019-05-03,17
Iguatemi Esplanada,2019-04-10,17
Iguatemi Esplanada,2019-05-01,17
Shopping Iguatemi Fortaleza,2019-01-28,17
Iguatemi Campinas,2019-10-26,17
Shopping Morumbi,2019-01-03,17
Rio Mar Recife,2019-07-14,17
Shopping Vila Velha,2019-02-24,17
Rio Mar Recife,2019-06-13,17
Shopping Barra,2019-09-01,17
Shopping Barra,2019-09-16,17
Shopping Barra,2019-08-24,17
Shopping Ibirapuera,2019-10-10,17
Iguatemi Esplanada,2019-05-25,17
Iguatemi Campinas,2019-02-12,17
Shopping União de Osasco,2019-07-07,17
Shopping Ibirapuera,2019-09-17,17
Parque Dom Pedro Shopping,2019-07-16,17
Novo Shopping Ribeirão Preto,2019-11-04,17
Shopping Center Interlagos,2019-01-23,17
Shopping Center Interlagos,2019-01-07,17
Shopping União de Osasco,2019-10-24,17
Shopping Barra,2019-11-21,17
Shopping Barra,2019-09-21,17
Shopping Barra,2019-09-22,17
Shopping Recife,2019-09-29,17
Shopping Recife,2019-08-31,17
Parque Dom Pedro Shopping,2019-08-25,17
Shopping Ibirapuera,2019-08-06,17
Bourbon Shopping SP,2019-09-01,17
Shopping Ibirapuera,2019-10-28,17
Shopping Recife,2019-09-03,17
Shopping Recife,2019-08-08,17
Shopping Recife,2019-07-29,17
Shopping Recife,2019-07-08,17
Novo Shopping Ribeirão Preto,2019-03-23,17
Center Shopping Uberlândia,2019-01-09,17
Iguatemi Campinas,2019-01-04,17
Iguatemi Campinas,2019-01-10,17
Center Shopping Uberlândia,2019-01-17,17
Bourbon Shopping SP,2019-02-19,17
Shopping Ibirapuera,2019-07-08,17
Shopping Ibirapuera,2019-05-18,17
Shopping Ibirapuera,2019-05-20,17
Shopping Ibirapuera,2019-05-29,17
Shopping Ibirapuera,2019-05-08,17
Parque Dom Pedro Shopping,2019-09-22,17
Parque Dom Pedro Shopping,2019-09-27,17
Parque Dom Pedro Shopping,2019-09-07,17
Shopping Center Interlagos,2019-06-11,17
Shopping Center Interlagos,2019-04-22,17
Shopping União de Osasco,2019-10-04,17
Shopping Center Interlagos,2019-04-12,17
Shopping Center Interlagos,2019-04-14,17
Shopping Center Interlagos,2019-08-02,17
Shopping Center Interlagos,2019-08-03,17
Bourbon Shopping SP,2019-11-25,17
Bourbon Shopping SP,2019-11-26,17
Shopping Center Interlagos,2019-06-13,17
Shopping Center Interlagos,2019-06-16,17
Rio Mar Recife,2019-01-08,17
Ribeirão Shopping,2019-10-30,17
Ribeirão Shopping,2019-11-02,17
Iguatemi Campinas,2019-03-13,17
Shopping SP Market,2019-06-15,17
Shopping SP Market,2019-06-09,17
Shopping SP Market,2019-03-29,17
Shopping Ibirapuera,2019-04-21,17
Shopping Ibirapuera,2019-03-12,17
Shopping Ibirapuera,2019-03-22,17
Shopping Center Interlagos,2019-10-30,17
Norte Shopping,2019-03-04,17
Shopping Center Interlagos,2019-08-16,17
Shopping Center Interlagos,2019-07-22,17
Ribeirão Shopping,2019-08-25,17
Ribeirão Shopping,2019-08-15,17
Center Shopping Uberlândia,2019-06-07,17
Shopping Vila Velha,2019-03-31,17
Passei das Águas Shopping,2019-03-06,17
Passei das Águas Shopping,2019-02-11,17
Passei das Águas Shopping,2019-01-14,17
Passei das Águas Shopping,2019-01-30,17
Shopping Morumbi,2019-02-07,17
Shopping Morumbi,2019-01-23,17
Iguatemi Esplanada,2019-07-03,17
Ribeirão Shopping,2019-07-13,17
Iguatemi Campinas,2019-08-22,17
Shopping União de Osasco,2019-04-25,17
Shopping Morumbi,2019-08-03,17
Shopping Morumbi,2019-08-05,17
Norte Shopping,2019-02-14,17
Ribeirão Shopping,2019-07-06,17
Ribeirão Shopping,2019-06-17,17
Shopping Ibirapuera,2019-01-06,17
Shopping Eldorado,2019-10-14,17
Shopping Eldorado,2019-10-18,17
Shopping Eldorado,2019-10-21,17
Shopping Eldorado,2019-10-25,17
Iguatemi Esplanada,2019-07-30,17
Ribeirão Shopping,2019-05-30,17
Shopping Center Leste Aricanduva,2019-01-06,17
Shopping Vila Velha,2019-08-30,17
Shopping Center Interlagos,2019-11-27,17
Shopping União de Osasco,2019-09-13,17
Shopping Center Leste Aricanduva,2019-04-16,17
Shopping Center Leste Aricanduva,2019-04-21,17
Shopping Center Leste Aricanduva,2019-04-23,17
Passei das Águas Shopping,2019-03-21,17
Bourbon Shopping SP,2019-09-23,17
Shopping Eldorado,2019-08-31,17
Iguatemi Esplanada,2019-08-05,17
Shopping Eldorado,2019-07-27,17
Shopping Center Leste Aricanduva,2019-03-07,17
Shopping Center Leste Aricanduva,2019-03-13,17
Shopping Center Leste Aricanduva,2019-02-27,17
Iguatemi Campinas,2019-05-21,17
Iguatemi Campinas,2019-05-26,17
Ribeirão Shopping,2019-04-20,17
Shopping Center Leste Aricanduva,2019-06-05,17
Shopping Center Leste Aricanduva,2019-05-12,17
Shopping Center Leste Aricanduva,2019-05-10,17
Center Shopping Uberlândia,2019-06-30,17
Ribeirão Shopping,2019-03-10,17
Shopping Eldorado,2019-07-18,17
Shopping Eldorado,2019-06-21,17
Shopping Eldorado,2019-05-17,17
Shopping Eldorado,2019-05-05,17
Novo Shopping Ribeirão Preto,2019-08-12,17
Shopping Vila Velha,2019-05-07,17
Shopping Vila Velha,2019-05-17,17
Passei das Águas Shopping,2019-06-06,17
Passei das Águas Shopping,2019-06-18,17
Shopping Vila Velha,2019-04-13,17
Shopping Center Leste Aricanduva,2019-06-17,17
Iguatemi Esplanada,2019-11-13,17
Iguatemi Esplanada,2019-11-19,17
Passei das Águas Shopping,2019-10-27,17
Passei das Águas Shopping,2019-10-31,17
Shopping Center Leste Aricanduva,2019-08-23,17
Shopping Center Leste Aricanduva,2019-07-26,17
Shopping Center Leste Aricanduva,2019-08-06,17
Shopping União de Osasco,2019-09-04,17
Shopping SP Market,2019-02-02,17
Passei das Águas Shopping,2019-07-13,17
Shopping Eldorado,2019-04-08,17
Shopping Eldorado,2019-04-18,17
Iguatemi Esplanada,2019-09-19,17
Shopping Eldorado,2019-04-02,17
Shopping Eldorado,2019-02-03,17
Shopping Eldorado,2019-07-17,17
Iguatemi Campinas,2019-09-16,17
Iguatemi Campinas,2019-09-24,17
Iguatemi Campinas,2019-09-09,17
Shopping Morumbi,2019-06-27,17
Shopping Morumbi,2019-05-10,17
Shopping União de Osasco,2019-04-30,17
Passei das Águas Shopping,2019-09-21,17
Passei das Águas Shopping,2019-09-23,17
Passei das Águas Shopping,2019-07-10,17
Iguatemi Esplanada,2019-09-28,17
Shopping Center Leste Aricanduva,2019-11-23,17
Shopping Center Leste Aricanduva,2019-11-04,17
Iguatemi Campinas,2019-03-17,17
Iguatemi Campinas,2019-05-06,17
Iguatemi Campinas,2019-05-13,17
Shopping SP Market,2019-03-10,17
Palladium Shopping Curitiba,2019-03-17,17
Palladium Shopping Curitiba,2019-03-23,17
Palladium Shopping Curitiba,2019-07-03,17
Palladium Shopping Curitiba,2019-06-17,17
Shopping Vila Velha,2019-11-22,17
Shopping Vila Velha,2019-11-23,17
Shopping União de Osasco,2019-01-20,17
Rio Mar Shopping Fortaleza,2019-10-24,17
Norte Shopping,2019-11-26,17
Shopping Midway Mall,2019-09-04,17
Shopping Midway Mall,2019-08-10,17
Shopping Midway Mall,2019-08-17,17
Shopping SP Market,2019-11-02,17
